a_len,avg_ctx_len_tokens,best_context_len,best_context_share,content_precision_token,content_term_support_rate,content_unsupported_mass,date_cov,entity_match.by_type.DATE,entity_match.by_type.MONEY,entity_match.by_type.NUMBER,entity_match.by_type.QUANTITY,entity_match.overall,entity_match.unsupported__len,hallucination_risk_score,head_noun_support_rate,inference_likely_bool,inference_score,mean_sentence_precision,min_sentence_precision,money_cov,num_contexts,number_cov,numeric_match,p90_sentence_precision,per_sentence__len,per_sentence__max,per_sentence__mean,per_sentence__min,percent_cov,precision_token,q_len,qa_len_ratio,qr_alignment.answer_covers_question,qr_alignment.cosine_tfidf,quantity_cov,recall_context,supported_entities.by_type.DATE,supported_entities.by_type.MONEY,supported_entities.by_type.NUMBER,supported_entities.by_type.QUANTITY,supported_entities.count,supported_entities.items__len,supported_terms__len,supported_terms_per_sentence__len,supported_topk_impact,unsupported_entity_count,unsupported_entity_mass,unsupported_mass,unsupported_numbers__len,unsupported_numeric_count,unsupported_numeric_rate,unsupported_term_count,unsupported_term_rate,unsupported_terms__len,unsupported_terms_per_sentence__len,unsupported_to_supported_ratio,unsupported_topk_count,unsupported_topk_impact,unsupported_topk_terms__len,y,q,a
4.000000,83.500000,55.000000,0.018700,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.343100,0.000000,0.000000,0.000000,0.656900,0.656900,0.000000,2.000000,1.000000,1.000000,0.656900,1.000000,0.656900,0.656900,0.656900,0.000000,0.656900,4.000000,1.000000,0.656900,0.550000,0.000000,0.028500,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.223100,0.000000,0.000000,0.343100,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,1,"What is the recommended age for vaccination?","Vaccination is recommended for ages 12 and up."
0.000000,84.500000,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the fee for the late payment?","$50."
3.000000,83.000000,57.000000,0.003600,0.586700,0.600000,0.413300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.737000,0.000000,0.000000,0.000000,0.263000,0.263000,0.000000,2.000000,0.000000,0.000000,0.263000,1.000000,0.263000,0.263000,0.263000,0.000000,0.263000,7.000000,0.428600,0.222000,0.294200,0.000000,0.013500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.223100,1.000000,1.000000,0.737000,1.000000,1.000000,1.000000,2.000000,0.666700,2.000000,1.000000,2.802000,2.000000,3.427100,2.000000,0,"What is the planned increase for employee salaries this year?","Salaries are set to increase by 5%."
4.000000,83.500000,56.000000,0.016300,0.568300,0.666700,0.431700,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.531400,0.500000,0.000000,0.000000,0.468600,0.468600,0.000000,2.000000,1.000000,1.000000,0.468600,1.000000,0.468600,0.468600,0.468600,0.000000,0.468600,6.000000,0.666700,0.153000,0.173400,0.000000,0.034700,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,3.021600,0.000000,0.000000,0.531400,0.000000,0.000000,0.000000,2.000000,0.500000,2.000000,1.000000,1.134200,2.000000,3.427100,2.000000,1,"What is the company's new sustainability goal?","The goal is to achieve net-zero emissions by 2030."
2.000000,86.500000,62.000000,0.028000,0.601700,0.500000,0.398300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.000000,0.000000,0.000000,0.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the current stock price for the company?","$150 per share."
1.000000,85.500000,51.000000,0.015800,0.550200,0.500000,0.449800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.000000,0.000000,0.000000,0.015800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the annual budget for the marketing department?","$2 million."
6.000000,83.000000,61.000000,0.060500,0.681700,0.714300,0.318300,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.208700,0.333300,0.000000,0.000000,0.791300,0.791300,0.000000,2.000000,0.000000,1.000000,0.791300,1.000000,0.791300,0.791300,0.791300,0.000000,0.791300,5.000000,1.200000,0.151400,0.108100,0.000000,0.076400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,1.510800,0.000000,0.000000,0.208700,0.000000,0.000000,0.000000,1.000000,0.166700,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What are the new features of the software update?","The update includes real-time collaboration and enhanced security."
2.000000,86.500000,58.000000,0.029800,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.500000,0.175400,0.217600,0.000000,0.029800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the deadline for submitting taxes?","The deadline is April 15, 2024."
3.000000,19.500000,12.000000,0.084700,0.711900,0.750000,0.288100,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.355900,0.500000,0.000000,0.000000,0.644100,0.644100,1.000000,2.000000,1.000000,1.000000,0.644100,1.000000,0.644100,0.644100,0.644100,0.000000,0.644100,4.000000,0.750000,0.443700,0.492000,0.000000,0.131500,0.000000,1.000000,2.000000,0.000000,3.000000,3.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.355900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the projected revenue for Q1 2024?","$1.8B is projected for Q1 2024."
5.000000,12.000000,11.000000,0.129400,0.584200,0.600000,0.415800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.415800,1.000000,0.000000,0.000000,0.584200,0.584200,0.000000,2.000000,0.000000,1.000000,0.584200,1.000000,0.584200,0.584200,0.584200,0.000000,0.584200,6.000000,0.833300,0.442700,0.469400,0.000000,0.221400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,3.021600,0.000000,0.000000,0.415800,0.000000,0.000000,0.000000,2.000000,0.400000,2.000000,1.000000,1.000000,2.000000,3.021600,2.000000,1,"What is the new feature added to the software update?","The new predictive analytics feature was added."
3.000000,16.500000,11.000000,0.219000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.428600,0.226300,0.314300,0.000000,0.219000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When is the company's annual general meeting scheduled?","The annual meeting is on March 15, 2024."
3.000000,15.000000,11.000000,0.078400,0.816400,0.800000,0.183600,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.381800,0.500000,0.000000,0.000000,0.618200,0.618200,0.000000,2.000000,1.000000,1.000000,0.618200,1.000000,0.618200,0.618200,0.618200,0.000000,0.618200,6.000000,0.500000,0.425500,0.595000,0.000000,0.126800,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.223100,0.000000,0.000000,0.381800,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,1,"What is the expected inflation rate for 2024 according to the report?","The expected inflation rate is 5%."
3.000000,10.500000,9.000000,0.112000,0.732200,0.666700,0.267800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.412100,0.500000,0.000000,0.000000,0.587900,0.587900,0.000000,2.000000,0.000000,1.000000,0.587900,1.000000,0.587900,0.587900,0.587900,0.000000,0.587900,6.000000,0.500000,0.126000,0.135800,0.000000,0.190400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.412100,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What is the main focus of the new marketing campaign?","The campaign focuses on sustainability."
3.000000,16.500000,10.000000,0.019500,0.689700,0.666700,0.310300,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.711800,1.000000,1.000000,0.655100,0.288200,0.288200,0.000000,2.000000,1.000000,1.000000,0.288200,1.000000,0.288200,0.288200,0.288200,0.000000,0.288200,7.000000,0.428600,0.369000,0.559500,0.000000,0.067700,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,1.000000,1.000000,1.223100,0.000000,0.000000,0.711800,0.000000,0.000000,0.000000,2.000000,0.666700,2.000000,1.000000,2.470400,2.000000,3.021600,2.000000,1,"How many employees were laid off in the recent restructuring?","1,000 employees were laid off."
3.000000,13.000000,10.000000,0.269500,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.428600,0.109000,0.141000,0.000000,0.269500,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the maximum allowable expense for travel according to the policy?","The maximum is $1,500 per trip."
4.000000,15.500000,11.000000,0.302600,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.263000,0.282000,0.000000,0.302600,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What are the new office hours starting in April?","Office hours will be 9 AM to 5 PM."
4.000000,15.500000,11.000000,0.114500,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.262500,1.000000,0.000000,0.000000,0.737500,0.737500,1.000000,2.000000,1.000000,1.000000,0.737500,1.000000,0.737500,0.737500,0.737500,0.000000,0.737500,5.000000,0.800000,0.356400,0.377400,0.000000,0.155300,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,3.000000,1.000000,1.510800,0.000000,0.000000,0.262500,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the proposed increase in the minimum wage for 2024?","The proposed increase is to $15 per hour."
3.000000,15.000000,9.000000,0.084600,0.689700,0.666700,0.310300,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.404600,0.500000,0.000000,0.000000,0.595400,0.595400,0.000000,2.000000,1.000000,1.000000,0.595400,1.000000,0.595400,0.595400,0.595400,0.000000,0.595400,4.000000,0.750000,0.422800,0.494100,0.000000,0.142200,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,2.000000,1.000000,1.223100,0.000000,0.000000,0.404600,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,1,"What is the latest version of the software?","The latest version is 3.5.1."
3.000000,14.500000,12.000000,0.185200,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.428600,0.358500,0.536200,0.000000,0.185200,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What was the total number of units sold last quarter?","The total units sold were 250,000."
1.000000,11.000000,8.000000,0.096100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.165600,0.365000,0.000000,0.096100,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What was the customer satisfaction score from the survey?","The score was 88%."
6.000000,13.500000,11.000000,0.111300,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.559200,0.666700,0.000000,0.000000,0.440800,0.440800,0.000000,2.000000,1.000000,1.000000,0.440800,1.000000,0.440800,0.440800,0.440800,0.000000,0.440800,6.000000,1.000000,0.000000,0.000000,0.000000,0.252500,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,4.532400,0.000000,0.000000,0.559200,0.000000,0.000000,0.000000,3.000000,0.500000,3.000000,1.000000,1.268400,3.000000,5.748900,3.000000,1,"What are the new loan terms announced by the bank?","The interest rate is now 4.5% for five years."
2.000000,15.000000,10.000000,0.154800,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.285700,0.091900,0.132000,0.000000,0.154800,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the annual growth target for the next fiscal year?","The target is set at 8%."
4.000000,13.500000,9.000000,0.229500,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.250000,1.000000,0.000000,0.000000,0.750000,0.750000,0.000000,2.000000,1.000000,1.000000,0.750000,1.000000,0.750000,0.750000,0.750000,0.000000,0.750000,5.000000,0.800000,0.180600,0.200500,0.000000,0.306000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.510800,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the penalty for late project submissions?","The penalty is a 10% deduction from the total grade."
2.000000,11.500000,8.000000,0.000000,0.248700,0.333300,0.751300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.400000,0.379600,0.597100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,3021600.000000,2.000000,3.021600,2.000000,1,"What is the minimum age requirement for applicants?","The minimum age is 18."
3.000000,15.000000,8.000000,0.162000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.500000,0.411000,0.571300,0.000000,0.162000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the error rate reported in the latest audit?","The error rate was reported at 3%."
3.000000,13.000000,9.000000,0.107600,0.660800,0.750000,0.339200,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.412100,1.000000,0.000000,0.000000,0.587900,0.587900,0.000000,2.000000,0.000000,1.000000,0.587900,1.000000,0.587900,0.587900,0.587900,0.000000,0.587900,5.000000,0.600000,0.151400,0.149700,1.000000,0.183100,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.412100,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What is the duration of the new training program?","The program lasts for 6 weeks."
4.000000,16.500000,10.000000,0.360400,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.122400,0.131700,1.000000,0.360400,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the incorrect claim made about the product warranty?","The warranty covers 5 years of service."
3.000000,16.500000,12.000000,0.178900,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.517100,0.655600,0.000000,0.178900,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the target operating margin for FY2024?","The target operating margin is 15%."
2.000000,14.500000,8.000000,0.214800,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.165600,0.229700,0.000000,0.214800,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When is the annual shareholder meeting scheduled?","The meeting is on April 15, 2024."
3.000000,16.500000,11.000000,0.064000,0.687900,0.800000,0.312100,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.462900,1.000000,0.000000,0.000000,0.537100,0.537100,0.000000,2.000000,1.000000,1.000000,0.537100,1.000000,0.537100,0.537100,0.537100,0.000000,0.537100,5.000000,0.600000,0.293800,0.288700,0.000000,0.119100,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.223100,0.000000,0.000000,0.462900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,1,"What is the projected user growth for Q1 2024?","User growth is expected to be 25%."
4.000000,14.000000,11.000000,0.144300,0.832100,0.800000,0.167900,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.326300,0.000000,0.000000,0.000000,0.673700,0.673700,1.000000,2.000000,1.000000,1.000000,0.673700,1.000000,0.673700,0.673700,0.673700,0.000000,0.673700,6.000000,0.666700,0.263000,0.259100,0.000000,0.214200,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,3.000000,1.000000,1.510800,0.000000,0.000000,0.326300,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What is the capital expenditure plan for this year?","$250 million is allocated for capital expenditures."
2.000000,13.000000,12.000000,0.118100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.500000,0.157600,0.169300,0.000000,0.118100,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the current debt-to-equity ratio?","The ratio is 0.5."
3.000000,13.000000,10.000000,0.081700,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.432900,1.000000,0.000000,0.000000,0.567100,0.567100,0.000000,2.000000,1.000000,1.000000,0.567100,1.000000,0.567100,0.567100,0.567100,0.000000,0.567100,5.000000,0.600000,0.121100,0.100300,0.000000,0.144000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.432900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What is the new feature roll-out schedule?","Features will be released in Q3 2024."
3.000000,14.500000,12.000000,0.175400,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.489100,0.615900,0.000000,0.175400,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the expected increase in production capacity?","Production capacity will increase by 50%."
4.000000,13.500000,12.000000,0.186600,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,8.000000,0.500000,0.175400,0.217600,0.000000,0.186600,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"How many new employees are expected to be hired this year?","We plan to hire 1,000 new employees."
2.000000,12.500000,11.000000,0.000000,0.443400,0.500000,0.556600,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.778300,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.333300,0.319100,0.550100,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.000000,1.000000,3021600.000000,2.000000,3.021600,2.000000,1,"What is the expected ROI for the new marketing campaign?","The expected ROI is 200%."
5.000000,15.000000,12.000000,0.349200,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,1.000000,0.144200,0.217200,0.000000,0.349200,0.000000,2.000000,2.000000,0.000000,4.000000,4.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What are the new subscription plan fees?","Plan X is $30 and Plan Y is $70 monthly."
5.000000,14.500000,14.000000,0.087500,0.591200,0.666700,0.408800,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.464100,1.000000,0.000000,0.000000,0.535900,0.535900,0.000000,2.000000,0.000000,1.000000,0.535900,1.000000,0.535900,0.535900,0.535900,0.000000,0.535900,7.000000,0.714300,0.366000,0.379700,1.000000,0.163300,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000,2.733900,0.000000,0.000000,0.464100,0.000000,0.000000,0.000000,2.000000,0.400000,2.000000,1.000000,1.253600,2.000000,3.427100,2.000000,0,"What is the new product's expected battery life?","The battery life is expected to last 24 hours."
4.000000,9.500000,7.000000,0.095600,0.823000,0.750000,0.177000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.583700,1.000000,0.000000,0.000000,0.416300,0.416300,0.000000,2.000000,0.000000,1.000000,0.416300,1.000000,0.416300,0.416300,0.416300,0.000000,0.416300,5.000000,0.800000,0.000000,0.000000,0.000000,0.229600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.733900,1.000000,1.000000,0.583700,0.000000,0.000000,0.000000,2.000000,0.500000,2.000000,1.000000,1.401900,2.000000,3.832600,2.000000,0,"What is the minimum age requirement for the program?","Participants must be at least 18 years old."
5.000000,11.500000,6.000000,0.023900,0.282700,0.333300,0.717300,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.835400,0.000000,0.000000,0.000000,0.164600,0.164600,0.000000,2.000000,0.000000,1.000000,0.164600,1.000000,0.164600,0.164600,0.164600,0.000000,0.164600,4.000000,1.250000,0.000000,0.000000,0.000000,0.145300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.510800,0.000000,0.000000,0.835400,0.000000,0.000000,0.000000,4.000000,0.800000,4.000000,1.000000,5.073600,4.000000,7.665200,4.000000,0,"What is the cancellation policy for subscriptions?","Users can cancel anytime without fees."
